ID,AUTHOR_ID,LINK,CONTENT,ZAN,ZHUANFA,PINGLUN,TIME
4445,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/509144733912337,All federal prisons in the U.S. are on temporary lockdown after a gang fight at a high-security prison in the state of Texas left two inmates dead and two others seriously hurt. Prison lockdowns usually involve inmates being confined to their cells with visitor access restricted. #CGTNAmerica,140,9,5,2022-02-02 02:32:19
4446,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/509095780583899,"BA.2 is a new sub-set of the Omicron variant of COVID-19 that’s been detected in multiple places around the world. The World Health Organization has not deemed it “a variant of concern”, but scientists are studying it as it emerges. Here's what we know so far. #CGTNAmerica",149,1,1,2022-02-02 02:30:29
4447,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/509136047246539,"Mexico news outlet Monitor Michoacan says one of its employees, Roberto Toledo, has become the fourth media worker killed in the country in less than a month. Mexico is one of the world's most dangerous countries for reporters with at least 145 murders from 2000 to 2021. #CGTNAmerica",110,1,3,2022-02-02 02:16:40
4448,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/509131630580314,Qualifying for the Winter Olympics in Beijing was particularly personal for U.S. figure skater Vincent Zhou. His longtime dream? To win a medal in front of his grandparents from both sides of his family. All of them live in Beijing. But getting to this climactic moment did not come without serious challenges. Dan Williams spoke with him during his Olympic training.    ,248,1,0,2022-02-02 02:07:49
4449,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/509128257247318,"An extraordinary bolt of lightning stretched for 477.2 miles across three U.S. states of Texas, Louisiana and Mississippi in April of 2020.  The #lightning set the record for the world’s longest flash, the World Meteorological Organization said on Monday.  Normal lightning usually doesn’t extend farther than 10 miles. #weather #CGTNAmerica",167,20,18,2022-02-02 02:08:03
4450,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/509124957247648,"Rescue workers in the Brazilian state of S?o Paulo are digging through debris trying to find survivors after landslides and floods killed at least 24 people, including 8 children, and left more than 1,500 families displaced. The southern part of Brazil has been experiencing an increase in heavy and extreme rainfall since the 1960s, partly due to climate change caused by increases in global carbon emissions. #CGTNAmerica",377,21,0,2022-02-02 02:08:11
4451,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/509109603915850,See what criteria matters most to Americans when shopping for groceries in these online survey results. What matters most to you when you are buying food?#CGTNAmerica,60,3,2,2022-02-02 02:08:18
4452,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/509106593916151,Russian President Vladimir Putin says they are open to more talks with the West on easing tension over Ukraine.  #cgtnamerica,73,1,3,2022-02-02 02:08:24
4453,1,https://www.facebook.com/cgtnamerica/posts/4780013738760527,Russian President Vladimir Putin says they are open to more talks with the West on easing tension over Ukraine. #Russia #ukraine #NATO #cgtnamerica,2,2,0,2022-02-02 02:08:35
4454,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/509103860583091,"Heavy gunfire erupted Tuesday near the Government Palace in Guinea-Bissau’s capital, witnesses said, raising fears of a coup attempt in this West African country with a long history of military takeovers.",172,9,26,2022-02-02 02:08:47
4455,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/509097767250367,"Heavy rains triggered landslides and flooding that have killed at least 11 people and injured 32 others in Quito, the capital of Ecuador.  Authorities worked to clean up cars, mud and debris that were swept to the west.  The intense rains swept away eight houses and engulfed a recreation area where people were playing volleyball near the Pichincha volcano.  The rains were nearly 40 times as much as predicted by weather experts,  and 19.8 gallons per square meter were recorded, the highest level since 2003.#CGTNAmerica",582,32,11,2022-02-02 01:08:56
4456,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/509091443917666,Protesters in Myanmar stayed home as part of a nationwide ‘silent strike’ on Tuesday to mark the one-year anniversary of the military taking power. #cgtnamerica,171,6,2,2022-02-02 01:09:04
4457,1,https://www.facebook.com/cgtnamerica/posts/4779934778768423,"Protesters in Myanmar stayed home as part of a nationwide ‘silent strike’ on Tuesday to mark the one-year anniversary of the military taking power. Streets nationwide were empty and businesses shut their doors in opposition to army rule, reports the Associated Press. There have also been some reports of violence. The United Nations is now characterizing the situation Myanmar as a civil war. #myanmar #military #UN #protest #strike #cgtnamerica",6,9,0,2022-02-02 01:09:12
4458,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/509089580584519,Russian President Vladimir Putin says the U.S. and its allies are ignoring their main security demands. #Russia #NATO #cgtnamerica,83,2,4,2022-02-02 01:09:19
4459,1,https://www.facebook.com/cgtnamerica/posts/4779925932102641,Russian President Vladimir Putin says the U.S. and its allies are ignoring their main security demands. #Russia #NATO #cgtnamerica,9,5,3,2022-02-02 01:09:28
4460,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/509022437257900,"The China Anti-Doping Agency (CHINADA) has reiterated its stance of ""zero tolerance"" on doping as a new blood test will make its formal appearance at the Beijing 2022 Winter Olympic Games. #Beijing2022",147,1,3,2022-02-02 01:09:35
4461,1,https://www.facebook.com/watch/?v=329615242378502,"With the Beijing 2022 Winter Olympics due to start in a few days, athletes and media have been steadily arriving in the three venues that will host the Games: Beijing, Yanqing and Zhangjiakou.And despite worries ahead of time about COVID protocols – anyone entering the ""closed loop system"" at these Olympics is required to show proof of full vaccination and two nucleic tests in the 96 hours before arrival – foreign journalists CGTN spoke to said their arrival in China, including more checks and tests at Beijing's Capital Airport, had been unexpectedly swift and stress-free. #Beijing2022For more: https://news.cgtn.com/.../-Smooth-and-seamless.../index.html收起请访问新冠疫情信息中心了解疫苗相关资源。了解疫苗信息",636,0,19,2022-02-02 00:09:45
4462,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/509058367254307,"Once an obscure and arcane sport, curling now rivals the fame of classic sports like skiing at the Winter Olympics.But did you know that this ancient sport has its origins in 16th-century Scotland? And it’s in Scotland that the stones athletes will be ‘shuffling’ at #Beijing2022 have been made, following a 200-year old tradition at Kays Curling in southwest Scotland.The company has been making curling stones since 1851 and has the exclusive right to harvest granite from the remote volcanic island of Ailsa Craig.“There has been no equivalent type of granite found anywhere less in the world so far which is suitable for the purpose of a curling stone,” said manufacturer James Wyllie.Credits: Andy Buchanan/AFP",789,12,2,2022-02-02 00:11:54
4463,1,https://www.facebook.com/cgtneuropeofficial/posts/306454721515080,"Once an obscure and arcane sport, curling now rivals the fame of classic sports like skiing at the Winter Olympics.But did you know that this ancient sport has its origins in 16th-century Scotland? And it’s in Scotland that the stones athletes will be ‘shuffling’ at #Beijing2022 have been made, following a 200-year old tradition at Kays Curling in southwest Scotland.The company has been making curling stones since 1851 and has the exclusive right to harvest granite from the remote volcanic island of Ailsa Craig.“There has been no equivalent type of granite found anywhere less in the world so far which is suitable for the purpose of a curling stone,” said manufacturer James Wyllie.Credits: Andy Buchanan/AFP",37,15,1,2022-02-01 06:12:02
4464,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/509057867254357," With unprecedented discoveries from the Romans back to the Iron Age, the UK’s new HS2 high-speed rail project is unearthing history through archeology – but the experts disagree over whether the short-term opportunity balances the long-term threat.",36,0,0,2022-02-02 00:12:12
4465,1,https://www.facebook.com/watch/?v=398044548757798," With unprecedented discoveries from the Romans back to the Iron Age, the UK’s new HS2 high-speed rail project is unearthing history through archeology – but the experts disagree over whether the short-term opportunity balances the long-term threat.收起",12,929,5373,2022-02-01 07:12:27
4466,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/509057663921044,Robots are serving dinner at the Olympics – as a futuristic way to maintain social distancing. Watch this video behind the scenes at #Beijing2022,41,5,2,2022-02-02 00:12:41
4467,1,https://www.facebook.com/watch/?v=1105305710403719,Robots are serving dinner at the Olympics – as a futuristic way to maintain social distancing. Watch this video behind the scenes at #Beijing2022收起,24,1410,3,2022-02-01 07:12:49
4468,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/509057393921071, Happy #ChineseNewYear  Learn more on China's Spring Festival ,56,9,1,2022-02-02 00:12:59
4469,1,https://www.facebook.com/watch/?v=1253926735096852, Happy #ChineseNewYear  Learn more on China's Spring Festival ,67,1181,3,2022-02-01 13:13:07
4470,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/509057253921085,"#Wordle fans are in uproar. The massively popular game might be put behind a paywall after the seven-figure acquisition by The New York Times Company. ""I have never seen Twitter as immediately mad as it is about the NYT Wordle buyout,"" one user tweeted. ""The NYT took one nice and simple thing that a lot of people really liked, a dumb bit of fun in our exhaustingly dark times, and implied that they'll stick it behind a paywall,” posted another. After creating Wordle to play with his partner, software engineer Josh Wardle released it to the public in October. Within months it became a global phenomenon.  Credit: /AFP/Stefani Reynolds",116,2,0,2022-02-02 00:13:16
4471,1,https://www.facebook.com/cgtneuropeofficial/posts/306858831474669,"#Wordle fans are in uproar. The massively popular game might be put behind a paywall after the seven-figure acquisition by The New York Times Company. ""I have never seen Twitter as immediately mad as it is about the NYT Wordle buyout,"" one user tweeted. ""The NYT took one nice and simple thing that a lot of people really liked, a dumb bit of fun in our exhaustingly dark times, and implied that they'll stick it behind a paywall,” posted another. After creating Wordle to play with his partner, software engineer Josh Wardle released it to the public in October. Within months it became a global phenomenon.  Credit: /AFP/Stefani Reynolds",8,5,0,2022-02-01 22:13:22
4472,1,https://www.facebook.com/watch/?v=485769732917556,Twenty panda cubs born in 2021 made their public debut at a breeding base in southwest China's Sichuan Province ahead of the upcoming Spring Festival. The China Conservation and Research Center for the Giant Panda successfully bred 27 panda cubs in 2021. #SuperNight2022 #SpringFestival2022收起,114,1104,5,2022-02-02 00:13:30
4473,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508869210606556,"The unusual march of a herd of wild Asian elephants, deviating from their traditional migration route in southwest China's Yunnan Province, captured unprecedented global attention, ever since leaving their forest home in Xishuangbanna Dai Autonomous Prefecture in southwest China's Yunnan Province in March 2020.A musical named ""The Herd Returns With Spring"" was featured during the 2022 Spring Festival Gala on Monday evening, which reenacted the scenes of the elephants' journey back home. #SuperNight2022 #SpringFestival2022",123,25,4,2022-02-01 23:13:40
4474,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508865873940223,Many landmark buildings around the world are lit up with colorful lights and images to celebrate the Chinese New Year of the Tiger and Beijing 2022 Winter Olympic Games. #SpringFestival2022,139,23,3,2022-02-01 23:13:46
4475,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508961887263955,The organizers of the Beijing Winter Olympics said that all preparations are in place for the Games to start on February 4. #Beijing2022,815,19,14,2022-02-01 22:13:58
4476,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508826873944123,How many styles of Hanfu from different dynasties can you recognize? Watch this performance by 12 actors and actresses. Stay tuned for CGTN Super Night. #SpringFestival2022 #SuperNight2022,286,26,5,2022-02-01 22:14:06
4477,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508894617270682,China has lodged stern representations with Japan over its so-called resolution expressing concerns about China's human rights situation.,365,11,58,2022-02-01 22:14:22
4478,1,https://www.facebook.com/watch/?v=361726842454855,"This year is the Year of the Tiger. In China, the tiger represents bravery, power and passion. A tiger-shaped cake, a tiger brand milk tea, and a huge tiger sculpture. Join CGTN to find various tiger elements around you!  #SuperNight2022 #SpringFestival2022收起",201,2622,8,2022-02-01 21:14:32
4479,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508807727279371,"First sunrise of the Year of the Tiger shines in Hemu Village, which is a small village situated in northwest China's Xinjiang Uygur Autonomous Region.",0,105,38,2022-02-01 21:14:48
4480,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/507900667370077,"With three days to go until the 2022 Beijing Winter Olympic Games, Beijing is ready to embrace the Olympics. #CountdowntoBJ2022 #Beijing2022",259,25,6,2022-02-01 20:14:56
4481,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508790120614465,"Happy Chinese New Year! Chinese astronauts or taikonauts, now on a six-month-long space mission, sent greetings for their first Spring Festival in the China Space Station, 400 kilometers up above Earth. #SpringFestival2022 #SapceChina",399,53,33,2022-02-01 20:15:14
4482,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508874100606067,The Beijing 2022 Winter Olympics torch relay will kick off on Wednesday morning with a ceremony to be held in Beijing. #Beijing2022,693,29,4,2022-02-01 19:15:22
4483,1,https://www.facebook.com/watch/?v=333973578621961,"Throughout Chinese history, the tiger has been seen as a very unique animal. Its power, its ferocity, its pride, and its beauty strike people as both awe-inspiring and charming. So many Chinese myths, poems, paintings and artifacts have tigers in them. To rediscover the symbolical of the tiger in traditional Chinese culture, CGTN anchor Wang Guan visits the National Museum of China and checks out some cool Chinese tiger-inspired artifacts from thousands of years ago. #SpringFestival2022收起",182,2784,3,2022-02-01 19:15:30
4484,1,https://www.facebook.com/watch/?v=366526961593284,"UAE Ambassador to China Ali Obaid Al Dhaheri, Egyptian Ambassador to China Mohamed Elbadri and Lebanese Ambassador to China Milia Jabbour extended their Chinese New Year greetings. As the tiger symbolizes strength and speed in Chinese culture, the ambassadors wished wellness for the Chinese people. They also extended best wishes for the upcoming Beijing Winter Olympics. #SpringFestival2022 #Beijing2022 #SuperNight2022收起",291,5902,11,2022-02-01 19:15:41
4485,1,https://www.facebook.com/watch/?v=5198346236865150,What does the studio look like? How does the anchor do her hair? Here's a glimpse of what happens behind the scenes. #SpringFestival收起,166,4646,9,2022-02-01 18:15:54
4486,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508622073964603,Gathering around hotpot to greet #ChineseNewYear2022! Families and friends enjoy hotpot time together during the #SpringFestival. The assorted hotpot in Datong is an extraordinary dish containing a huge selection of ingredients.,648,19,5,2022-02-01 17:16:07
4487,1,https://www.facebook.com/watch/?v=1133765994063866,"On February 1, the Regional Comprehensive Economic Partnership (RCEP) came into effect in South Korea. Ernesto Zedillo, director of the Yale Center for the Study of Globalization and former president of Mexico, stressed that open markets benefit participating countries, but he also cautioned that the attention to the multilateral trading system should not be diminished when we opt for regional trade agreements and appealed for the reinvigoration of a truly open, non-discriminatory multilateral trading system. Speaking of democracy, he said it's not always good to try to promote it from outside, and added that no country really has the ""total clean moral authority"" to do so.收起",131,1623,5373,2022-02-01 17:16:20
4488,1,https://www.facebook.com/watch/?v=421244296356488,"The ambassadors of Switzerland, Djibouti and Luxembourg have sent their Chinese New Year greetings as China celebrates the Year of the Tiger, which is officially rung in on Tuesday. #SpringFestival2022 #SuperNight2022收起",198,2882,3,2022-02-01 16:16:38
4489,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508608210632656,"#ChinaFaces People stick to their posts during Spring Festival As most people enjoy reunion dinners on the eve of the Spring Festival, the most important festival in China, many workers across the country remain on duty to make others' lives more convenient. They are from different walks of life, including delivery workers, sanitation workers, bus drivers, health professionals and police officers. ""A salute to those who choose to fulfill their duty at their posts during the holiday,"" netizens commented.",228,6,4,2022-02-01 15:16:54
4490,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508635063963304,"International Olympic Committee (IOC) President Thomas Bach extended New Year greetings to China, saying that he wishes Chinese people a happy Chinese New Year and a prosperous Year of the Tiger. #SpringFestival2022 #Beijing2022",310,17,8,2022-02-01 14:17:09
4491,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508569863969824,China's UN ambassador on Monday called for quiet diplomacy instead of megaphone diplomacy on the tensions between Russia and Ukraine.,501,11,27,2022-02-01 14:17:23
4492,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508529750640502,"Multiple historically Black colleges and universities (HBCU) in the United States received bomb threats on Monday, according to media reports.",344,17,13,2022-02-01 13:17:31
4493,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/507905010702976,"With three days to go until the 2022 Beijing Winter Olympic Games, Beijing is ready to embrace the Olympics. #CountdowntoBJ2022 #Beijing2022",0,87,37,2022-02-01 12:17:46
4494,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508516033975207,"The poetic dance, ""The Painting Journey – The Legend of a Panorama of Mountains and Rivers,"" highlighting the aesthetics of traditional Chinese painting, is the latest creation by Han Zhen and Zhou Liya, the joint directors and choreographers of the popular dance drama ""The Eternal Wave."" #SpringFestival2022",266,81,11,2022-02-01 11:17:56
4495,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508514163975394,"Festive vibes abound across China. But customs and traditions vary from place to place. In the second leg of our virtual tour, CGTN anchor Li Dongning takes us to a flower market in southern China to see how people are celebrating there. #SpringFestival",612,43,6,2022-02-01 11:18:06
4496,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508550643971746,"The Chinese mainland recorded 66 confirmed #COVID19 cases on Monday, with 27 linked to local transmissions and 39 from overseas, data from the National Health Commission showed on Tuesday.",0,21,49,2022-02-01 10:18:16
4497,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508207687339375,"February 1, 2022 marks the first day of the Year of the Tiger. Online friends worldwide have found tiger elements all around them and sent their best wishes in different languages. Watch this video to check out more! #SpringFestival2022 #SuperNight2022",139,16,6,2022-02-01 09:18:24
4498,1,https://www.facebook.com/watch/?v=3122408824703451,"Ahead of the Spring Festival holiday, the digital renminbi (RMB) has developed more online payment channels and physical stores that accept digital yuan payments. Local governments in some of the designated cities that have started the digital RMB payment trials have been giving away the virtual cash through lotteries. In this episode of #BizBeat, CGTN's Zhu Zhu explains the wider use of the digital RMB. CGTN Global Business收起",72,1388,4,2022-02-01 09:18:33
4499,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508035434023267,"Festive vibes are flowing across China. But customs and traditions vary from place to place. In the first leg of our virtual tour, CGTN anchor Li Dongning takes us to a typical courtyard in northern China to see how people are celebrating there. #SpringFestival2022",0,62,36,2022-02-01 08:18:53
4500,1,https://www.facebook.com/watch/?v=516705193207147,The Northeastern U.S. were hit hard by a weekend blizzard. Learn more about the powerful storm and its aftermath. #US #winterstorm #CGTNAmerica收起,107,3232,2,2022-02-01 07:19:04
4501,1,https://www.facebook.com/watch/?v=1118129312090735,Meet Mexican figure skater Donovan Carrillo. He is the first Mexican skater in 30 years to represent his country at an Olympic Winter Games. #Mexico #figureskating #DonovanCarrillo #BeijingWinterOlypmics #cgtnamercia收起,95,2548,2,2022-02-01 07:19:14
4502,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508033810690096,#CGTNOpinion Does the U.S. want to mess with the #Taiwan issue as Ukraine flares up? #CGTNFirstVoice,280,2,35,2022-02-01 07:19:30
4503,1,https://www.facebook.com/watch/?v=503628227850201,Los Angeles has emerged as one of the best cities to sample authentic Chinese cuisine in the United States. Watch the full video “Tso'l Food: Los Angeles” for the stories behind how to make great Chinese food in the U.S. #WorldToday #TsolFood #cgtnamerica收起,71,1657,5,2022-02-01 07:19:39
4504,1,https://www.facebook.com/watch/?v=4814363705313212,The Paralympic Winter Games will take place in early March in Beijing. Brazilian athletes are working hard to train for cross-country ski competition. #Brazil #BeijingWinterOlympics #wintersports #cgtnamerica收起,80,3187,679,2022-02-01 07:22:49
4505,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508483227311821,"U.S. President Joe Biden announced he is designating Qatar as a major non-NATO ally, conveying general gratitude to the Persian Gulf nation’s assistance for their help in last year’s evacuations in Afghanistan and ending the Israel-Hamas war in Gaza. Biden announced the designation during a meeting with Qatar ruling Emir Tamim bin Hamad Al Thani at the White House. #CGTNAmerica",935,28,144,2022-02-01 07:23:21
4506,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508477577312386,"China Earthquake Networks says a magnitude 4.0 earthquake occurred in Beichuan County, Mianyang City on February 1 at 6:01 AM China Standard Time with a focal depth of 10 kilometers and an epicenter at 31.91 degrees north latitude and 104.27 degrees east longitude. #CGTNAmerica",383,35,20,2022-02-01 07:23:32
4507,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508471993979611,"A joint delegation consisting of members from the Economic Community of West African States (ECOWAS) and U.N. personnel visited Burkina Faso on request from West African leaders to interact with Burkina Faso authorities to assess the political situation in the country.The ECOWAS delegation was led by Ghana’s Foreign Minister Shirley Ayorkor Botchwey, and included foreign ministers from Nigeria, Benin, and Gambia.The U.N. delegation was headed by Annadif Khatir Mahamat Saleh, Special Representative of the United Nations Office for West Africa, and the Sahel.The joint delegation held talks with the head of the Burkina Faso military, and the two sides discussed how to cooperate to get out of the current crisis.  #CGTNAmerica",359,6,12,2022-02-01 06:23:41
4508,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508465633980247,"Negotiations between Iran and the U.S. on returning to the 2015 nuclear agreement are entering the ""final stretch"", according to a senior U.S. State Department official who also says the U.S. is prepared if Iran chooses not to comply with the agreement. #CGTNAmerica",357,11,43,2022-02-01 06:23:55
4509,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508462473980563,"Taiwan is facing egg shortage and rising prices during the Chinese New Year. Blood donation centers attracted a large number of people waiting in line in the cold weather for giving out free eggs. Local media reported that there is a shortfall of 1.2 million eggs per day. The egg shortage was caused by climate impacts such as avian flu, bad weather, and rising international prices for materials. However, Taiwan-based observers said the ""freeze price order"" issued by Taiwan authority has violates market mechanisms. With international prices rising and egg price freezing, egg farmers can’t profit anymore. Many have to quit the business or give up larger hens for lower cost. The Council of Agriculture says the shortage might last till March. #taiwanlife #CNY2022 #eggs",0,7,16,2022-02-01 06:24:05
4510,1,https://www.facebook.com/PandaPandaPaws/posts/303290888499342,"Taiwan is facing egg shortage and rising prices during the Chinese New Year. Blood donation centers attracted a large number of people waiting in line in the cold weather for giving out free eggs. Local media reported that there is a shortfall of 1.2 million eggs per day. The egg shortage was caused by climate impacts such as avian flu, bad weather, and rising international prices for materials. However, Taiwan-based observers said the ""freeze price order"" issued by Taiwan authority has violates market mechanisms. With international prices rising and egg price freezing, egg farmers can’t profit anymore. Many have to quit the business or give up larger hens for lower cost. The Council of Agriculture says the shortage might last till March. #taiwanlife #CNY2022 #eggs",127,21,2,2022-02-01 06:24:17
4511,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508458337314310,"The latest COVID-19 news:* British Prime Minister Boris Johnson apologized once more for ""failures of leadership and judgement"" in allowing parties at his offices during COVID lockdowns. Johnson has faced increasing criticism after a series of reports about events he addended during the pandemic.* Hong Kong's Secretary for Home Affairs Caspar Tsui resigned Monday after it was revealed he attended a 200-guest birthday party in January  as the city saw a new wave of COVID-19 infections. Tsui said he didn't ""set the best example.""* About 500,000 children in the UK between 5-11 years old will be eligible for the first doses of the COVID-19 vaccine on Monday. * New York City officials say they will launch a program for people prescribed antiviral COVID medication to get it delivered to their homes for free, Mayor Eric Adams announced this weekend.* Two nurses from Long Island, New York have been accused of taking more than $1.5 million in exchange for selling fake COVID-19 vaccine cards, officials said.* Thailand is extending its emergency degree first imposed in March 2020 at the start of the COVID-19 pandemic. The decree will now last until March 2022. #COVID19 #Covidheadlines #CGTNAmerica #UK #BorisJohnson #Thailand #fakevaccinationcards #covidvaccine #vaccineforchildren #HongKong #CasparTsui #CGTNAmerica",0,46,53,2022-02-01 06:24:37
4512,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508457287314415,"It’s officially the 1st day of the year of tigerin the lunar calendar! People from different culture were celebrating the new year together. This year, global media professionals and athletes experienced the Chinese New Year inside the Olympic village in Beijing. #CNY2022 #lunarnewyear #yearofthetiger #Beijing2022 #WinterOlympics #chongqing #newyork #empirestatebuilding",0,73,62,2022-02-01 06:24:59
4513,1,https://www.facebook.com/PandaPandaPaws/posts/303285621833202,"It’s officially the 1st day of the year of tigerin the lunar calendar! People from different culture were celebrating the new year together. This year, global media professionals and athletes experienced the Chinese New Year inside the Olympic village in Beijing. #CNY2022 #lunarnewyear #yearofthetiger #Beijing2022 #WinterOlympics #chongqing #newyork #empirestatebuilding",347,137,12,2022-02-01 06:25:27
4514,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508454937314650,Britain’s Foreign Secretary Liz Truss tested positive for COVID-19 on Monday evening just hours before a planned trip to Ukraine.  The foreign secretary will now work from home until she leaves isolation. #CGTNAmerica,918,21,62,2022-02-01 06:25:54
4515,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508320927328051,"As the Year of the Ox (2021) transitions to the Year of the Tiger for the Lunar New Year, we took a look at some of the world’s surviving tigers, many of which are endangered or on the verge of extinction. The tiger is a symbol of strength and braveness. Take a look.",418,58,10,2022-02-01 06:26:11
4516,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508452973981513,"A cold snap in Florida caused hundreds of iguanas to fall from their trees at night, landing in a “stunned” state on the ground over the weekend. The invasive species might be able to handle the warmer temperatures, but when it gets colder, dropping below 40 degrees Fahrenheit, the lizards go into a sort of suspended animation, before falling to the ground. #CGTNAmerica",0,134,54,2022-02-01 06:26:29
4517,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508447743982036,"Storms have decimated various parts of the world overnight, as people on three continents scramble to deal with inclement weather. Snow blanketed the east coast of the United States and flooding hit Germany, Brazil and Sweden.  Chad Pierre Photography/Reuters Anna-Lena/Reuters Carla Carniel/ReutersTT news agency/Reuters",0,143,40,2022-02-01 05:26:41
4518,1,https://www.facebook.com/cgtneuropeofficial/posts/306428498184369,"Storms have decimated various parts of the world overnight, as people on three continents scramble to deal with inclement weather. Snow blanketed the east coast of the United States and flooding hit Germany, Brazil and Sweden.  Chad Pierre Photography/Reuters Anna-Lena/Reuters Carla Carniel/ReutersTT news agency/Reuters",220,209,11,2022-02-01 05:26:50
4519,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508445250648952,"A federal judge has rejected the plea deal that would have averted a hate crimes trial for Ahmaud Arbery's murderers. The men, who were sentenced to life in prison without the possibility for parole for Arbery's murder, also face federal indictments for committing hate crimes. #CGTNAmerica",465,15,29,2022-02-01 05:27:05
4520,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508442457315898,"The gap in global vaccine distribution remains wide around the world, more than a year since the beginning of the largest and fastest vaccination campaign to slow the coronavirus pandemic.According to data organized by Statista, in wealthier countries for every 100 people at least 180 doses have been administered, while only 96 and 14 doses per 100 people have been given to people living in lower-middle- and low-income countries.10 billion vaccine doses have been administered so far, but millions of people struggle for access to lifesaving medications. #CGTNAmerica",497,8,10,2022-02-01 05:27:13
4521,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508437643983046,"These pampered pooches are guests at the Superwoof Dog Hotel in Cape Town, South Africa. Amenities include 24/7 care, a sky deck with a view of Table Mountain, multiple customized lounges, and even ""dog champagne"" which is essentially water and herbs. Nearly three decades since the end of white minority rule, South Africa remains one of the world's most unequal countries, with half the country living below the official poverty line. #CGTNAmerica",990,19,11,2022-02-01 05:27:23
4522,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508427967317347,At Imperial College London scientists have completed the first-ever successful sex-distorter gene drive to control the growing natural mosquito population and help to eliminate Malaria. ,98,2,3,2022-02-01 05:27:31
4523,1,https://www.facebook.com/watch/?v=3138508849803132,Winter lanterns returned to The Kennedy Center for this year’s Lunar New Year. Hear the wishes for the upcoming #ChineseNewYear and the Winter Olympics from visitors.收起,143,4229,3,2022-02-01 05:27:39
4524,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508425543984256," to ‘In the Year of the Tiger, China will host the Winter Olympics, and Beijing will become the center of world attention as a double Olympic city.’Former Croatian president Stjepan Mesi?’s #ChineseNewYear message ",109,12,4,2022-02-01 05:27:55
4525,1,https://www.facebook.com/watch/?v=1090732951723833," to ‘In the Year of the Tiger, China will host the Winter Olympics, and Beijing will become the center of world attention as a double Olympic city.’Former Croatian president Stjepan Mesi?’s #ChineseNewYear message 收起",19,1941,1,2022-02-01 04:28:04
4526,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508424110651066,The U.S. State Department confirmed that Secretary of State Blinken will speak with Russian Foreign Minister Sergei Lavrov on February 1.This is the first time the two sides have spoken since the United States responded in writing to Russia over their demands surrounding Ukraine. #CGTNAmerica,830,27,85,2022-02-01 04:28:26
